1,51,50
1,51,98
1,52,0
1,52,51
1,52,100
1,53,0
1,53,52
1,54,0
1,54,53
1,55,0
1,55,54
1,56,0
1,56,55
1,57,0
1,57,56
1,58,0
1,58,57
1,59,0
1,59,58
1,60,0
1,60,59
1,61,0
1,61,60
1,62,0
1,62,61
1,63,0
1,63,62
1,64,0
1,64,63
1,65,0
1,65,64
1,66,0
1,66,65
1,67,0
1,67,66
1,68,0
1,68,67
1,69,0
1,69,68
1,70,0
1,70,69
1,71,0
1,71,70
1,72,0
1,72,71
1,73,0
1,73,72
1,74,0
1,74,73
1,75,0
1,75,74
1,76,0
1,76,75
1,77,0
1,77,76
1,78,0
1,78,77
1,79,0
1,79,78
1,80,0
1,80,79
1,81,0
1,81,80
1,82,0
1,82,81
1,83,0
1,83,82
1,84,0
1,84,83
1,85,0
1,85,84
1,86,0
1,86,85
1,87,0
1,87,86
1,88,0
1,88,87
1,89,0
1,89,88
1,90,0
1,90,89
1,91,0
1,91,90
1,92,0
1,92,91
1,93,0
1,93,92
1,94,0
1,94,93
1,95,0
1,95,94
1,96,0
1,96,95
1,97,0
1,97,96
1,98,0
1,98,97
1,99,0
1,99,98
1,100,0
1,100,99
2,0,0
2,2,0
2,4,0
2,4,2
2,6,0
2,6,4
2,8,0
2,8,6
2,8,8
2,10,0
2,10,8
2,10,12
2,12,0
2,12,10
2,12,16
2,12,18
2,14,0
2,14,12
2,14,20
2,14,24
2,16,0
2,16,14
2,16,24
2,16,30
2,16,32
2,18,0
2,18,16
2,18,28
2,18,36
2,18,40
2,20,0
2,20,18
2,20,32
2,20,42
2,20,48
2,20,50
2,22,0
2,22,20
2,22,36
2,22,48
2,22,56
2,22,60
2,24,0
2,24,22
2,24,40
2,24,54
2,24,64
2,24,70
2,24,72
2,26,0
2,26,24
2,26,44
2,26,60
2,26,72
2,26,80
2,26,84
2,28,0
2,28,26
2,28,48
2,28,66
2,28,80
2,28,90
2,28,96
2,28,98
2,30,0
2,30,28
2,30,52
2,30,72
2,30,88
2,30,100
2,32,0
2,32,30
2,32,56
2,32,78
2,32,96
2,34,0
2,34,32
2,34,60
2,34,84
2,36,0
2,36,34
2,36,64
2,36,90
2,38,0
2,38,36
2,38,68
2,38,96
2,40,0
2,40,38
2,40,72
2,42,0
2,42,40
2,42,76
2,44,0
2,44,42
2,44,80
2,46,0
2,46,44
2,46,84
2,48,0
2,48,46
2,48,88
2,50,0
2,50,48
2,50,92
2,52,0
2,52,50
2,52,96
2,54,0
2,54,52
2,54,100
2,56,0
2,56,54
2,58,0
2,58,56
2,60,0
2,60,58
2,62,0
2,62,60
2,64,0
2,64,62
2,66,0
2,66,64
2,68,0
2,68,66
2,70,0
2,70,68
2,72,0
2,72,70
2,74,0
2,74,72
2,76,0
2,76,74
2,78,0
2,78,76
2,80,0
2,80,78
2,82,0
2,82,80
2,84,0
2,84,82
2,86,0
2,86,84
2,88,0
2,88,86
2,90,0
2,90,88
2,92,0
2,92,90
2,94,0
2,94,92
2,96,0
2,96,94
2,98,0
2,98,96
2,100,0
2,100,98
3,0,0
3,3,0
3,6,0
3,6,3
3,9,0
3,9,6
3,12,0
3,12,9
3,12,12
3,15,0
3,15,12
3,15,18
3,18,0
3,18,15
3,18,24
3,18,27
3,21,0
3,21,18
3,21,30
3,21,36
3,24,0
3,24,21
3,24,36
3,24,45
3,24,48
3,27,0
3,27,24
3,27,42
3,27,54
3,27,60
3,30,0
3,30,27
3,30,48
3,30,63
3,30,72
3,30,75
3,33,0
3,33,30
3,33,54
3,33,72
3,33,84
3,33,90
3,36,0
3,36,33
3,36,60
3,36,81
3,36,96
3,39,0
3,39,36
3,39,66
3,39,90
3,42,0
3,42,39
3,42,72
3,42,99
3,45,0
3,45,42
3,45,78
3,48,0
3,48,45
3,48,84
3,51,0
3,51,48
3,51,90
3,54,0
3,54,51
3,54,96
3,57,0
3,57,54
3,60,0
3,60,57
3,63,0
3,63,60
3,66,0
3,66,63
3,69,0
3,69,66
3,72,0
3,72,69
3,75,0
3,75,72
3,78,0
3,78,75
3,81,0
3,81,78
3,84,0
3,84,81
3,87,0
3,87,84
3,90,0
3,90,87
3,93,0
3,93,90
3,96,0
3,96,93
3,99,0
3,99,96
4,0,0
4,4,0
4,8,0
4,8,4
4,12,0
4,12,8
4,16,0
4,16,12
4,16,16
4,20,0
4,20,16
4,20,24
4,24,0
4,24,20
4,24,32
4,24,36
4,28,0
4,28,24
4,28,40
4,28,48
4,32,0
4,32,28
4,32,48
4,32,60
4,32,64
4,36,0
4,36,32
4,36,56
4,36,72
4,36,80
4,40,0
4,40,36
4,40,64
4,40,84
4,40,96
4,40,100
4,44,0
4,44,40
4,44,72
4,44,96
4,48,0
4,48,44
4,48,80
4,52,0
4,52,48
4,52,88
4,56,0
4,56,52
4,56,96
4,60,0
4,60,56
4,64,0
4,64,60
4,68,0
4,68,64
4,72,0
4,72,68
4,76,0
4,76,72
4,80,0
4,80,76
4,84,0
4,84,80
4,88,0
4,88,84
4,92,0
4,92,88
4,96,0
4,96,92
4,100,0
4,100,96
5,0,0
5,5,0
5,10,0
5,10,5
5,15,0
5,15,10
5,20,0
5,20,15
5,20,20
5,25,0
5,25,20
5,25,30
5,30,0
5,30,25
5,30,40
5,30,45
5,35,0
5,35,30
5,35,50
5,35,60
5,40,0
5,40,35
5,40,60
5,40,75
5,40,80
5,45,0
5,45,40
5,45,70
5,45,90
5,45,100
5,50,0
5,50,45
5,50,80
5,55,0
5,55,50
5,55,90
5,60,0
5,60,55
5,60,100
5,65,0
5,65,60
5,70,0
5,70,65
5,75,0
5,75,70
5,80,0
5,80,75
5,85,0
5,85,80
5,90,0
5,90,85
5,95,0
5,95,90
5,100,0
5,100,95
6,0,0
6,6,0
6,12,0
6,12,6
6,18,0
6,18,12
6,24,0
6,24,18
6,24,24
6,30,0
6,30,24
6,30,36
6,36,0
6,36,30
6,36,48
6,36,54
6,42,0
6,42,36
6,42,60
6,42,72
6,48,0
6,48,42
6,48,72
6,48,90
6,48,96
6,54,0
6,54,48
6,54,84
6,60,0
6,60,54
6,60,96
6,66,0
6,66,60
6,72,0
6,72,66
6,78,0
6,78,72
6,84,0
6,84,78
6,90,0
6,90,84
6,96,0
6,96,90
7,0,0
7,7,0
7,14,0
7,14,7
7,21,0
7,21,14
7,28,0
7,28,21
7,28,28
7,35,0
7,35,28
7,35,42
7,42,0
7,42,35
7,42,56
7,42,63
7,49,0
7,49,42
7,49,70
7,49,84
7,56,0
7,56,49
7,56,84
7,63,0
7,63,56
7,63,98
7,70,0
7,70,63
7,77,0
7,77,70
7,84,0
7,84,77
7,91,0
7,91,84
7,98,0
7,98,91
8,0,0
8,8,0
8,16,0
8,16,8
8,24,0
8,24,16
8,32,0
8,32,24
8,32,32
8,40,0
8,40,32
8,40,48
8,48,0
8,48,40
8,48,64
8,48,72
8,56,0
8,56,48
8,56,80
8,56,96
8,64,0
8,64,56
8,64,96
8,72,0
8,72,64
8,80,0
8,80,72
8,88,0
8,88,80
8,96,0
8,96,88
9,0,0
9,9,0
9,18,0
9,18,9
9,27,0
9,27,18
9,36,0
9,36,27
9,36,36
9,45,0
9,45,36
9,45,54
9,54,0
9,54,45
9,54,72
9,54,81
9,63,0
9,63,54
9,63,90
9,72,0
9,72,63
9,81,0
9,81,72
9,90,0
9,90,81
9,99,0
9,99,90
10,0,0
10,10,0
10,20,0
10,20,10
10,30,0
10,30,20
10,40,0
10,40,30
10,40,40
10,50,0
10,50,40
10,50,60
10,60,0
10,60,50
10,60,80
10,60,90
10,70,0
10,70,60
10,70,100
10,80,0
10,80,70
10,90,0
10,90,80
10,100,0
10,100,90
11,0,0
11,11,0
11,22,0
11,22,11
11,33,0
11,33,22
11,44,0
11,44,33
11,44,44
11,55,0
11,55,44
11,55,66
11,66,0
11,66,55
11,66,88
11,66,99
11,77,0
11,77,66
11,88,0
11,88,77
11,99,0
11,99,88
12,0,0
12,12,0
12,24,0
12,24,12
12,36,0
12,36,24
12,48,0
12,48,36
12,48,48
12,60,0
12,60,48
12,60,72
12,72,0
12,72,60
12,72,96
12,84,0
12,84,72
12,96,0
12,96,84
13,0,0
13,13,0
13,26,0
13,26,13
13,39,0
13,39,26
13,52,0
13,52,39
13,52,52
13,65,0
13,65,52
13,65,78
13,78,0
13,78,65
13,91,0
13,91,78
14,0,0
14,14,0
14,28,0
14,28,14
14,42,0
14,42,28
14,56,0
14,56,42
14,56,56
14,70,0
14,70,56
14,70,84
14,84,0
14,84,70
14,98,0
14,98,84
15,0,0
15,15,0
15,30,0
15,30,15
15,45,0
15,45,30
15,60,0
15,60,45
15,60,60
15,75,0
15,75,60
15,75,90
15,90,0
15,90,75
16,0,0
16,16,0
16,32,0
16,32,16
16,48,0
16,48,32
16,64,0
16,64,48
16,64,64
16,80,0
16,80,64
16,80,96
16,96,0
16,96,80
17,0,0
17,17,0
17,34,0
17,34,17
17,51,0
17,51,34
17,68,0
17,68,51
17,68,68
17,85,0
17,85,68
18,0,0
18,18,0
18,36,0
18,36,18
18,54,0
18,54,36
18,72,0
18,72,54
18,72,72
18,90,0
18,90,72
19,0,0
19,19,0
19,38,0
19,38,19
19,57,0
19,57,38
19,76,0
19,76,57
19,76,76
19,95,0
19,95,76
20,0,0
20,20,0
20,40,0
20,40,20
20,60,0
20,60,40
20,80,0
20,80,60
20,80,80
20,100,0
20,100,80
21,0,0
21,21,0
21,42,0
21,42,21
21,63,0
21,63,42
21,84,0
21,84,63
21,84,84
22,0,0
22,22,0
22,44,0
22,44,22
22,66,0
22,66,44
22,88,0
22,88,66
22,88,88
23,0,0
23,23,0
23,46,0
23,46,23
23,69,0
23,69,46
23,92,0
23,92,69
23,92,92
24,0,0
24,24,0
24,48,0
24,48,24
24,72,0
24,72,48
24,96,0
24,96,72
24,96,96
25,0,0
25,25,0
25,50,0
25,50,25
25,75,0
25,75,50
25,100,0
25,100,75
25,100,100
26,0,0
26,26,0
26,52,0
26,52,26
26,78,0
26,78,52
27,0,0
27,27,0
27,54,0
27,54,27
27,81,0
27,81,54
28,0,0
28,28,0
28,56,0
28,56,28
28,84,0
28,84,56
29,0,0
29,29,0
29,58,0
29,58,29
29,87,0
29,87,58
30,0,0
30,30,0
30,60,0
30,60,30
30,90,0
30,90,60
31,0,0
31,31,0
31,62,0
31,62,31
31,93,0
31,93,62
32,0,0
32,32,0
32,64,0
32,64,32
32,96,0
32,96,64
33,0,0
33,33,0
33,66,0
33,66,33
33,99,0
33,99,66
34,0,0
34,34,0
34,68,0
34,68,34
35,0,0
35,35,0
35,70,0
35,70,35
36,0,0
36,36,0
36,72,0
36,72,36
37,0,0
37,37,0
37,74,0
37,74,37
38,0,0
38,38,0
38,76,0
38,76,38
39,0,0
39,39,0
39,78,0
39,78,39
40,0,0
40,40,0
40,80,0
40,80,40
41,0,0
41,41,0
41,82,0
41,82,41
42,0,0
42,42,0
42,84,0
42,84,42
43,0,0
43,43,0
43,86,0
43,86,43
44,0,0
44,44,0
44,88,0
44,88,44
45,0,0
45,45,0
45,90,0
45,90,45
46,0,0
46,46,0
46,92,0
46,92,46
47,0,0
47,47,0
47,94,0
47,94,47
48,0,0
48,48,0
48,96,0
48,96,48
49,0,0
49,49,0
49,98,0
49,98,49
50,0,0
50,50,0
50,100,0
50,100,50
51,0,0
51,51,0
52,0,0
52,52,0
53,0,0
53,53,0
54,0,0
54,54,0
55,0,0
55,55,0
56,0,0
56,56,0
57,0,0
57,57,0
58,0,0
58,58,0
59,0,0
59,59,0
60,0,0
60,60,0
61,0,0
61,61,0
62,0,0
62,62,0
63,0,0
63,63,0
64,0,0
64,64,0
65,0,0
65,65,0
66,0,0
66,66,0
67,0,0
67,67,0
68,0,0
68,68,0
69,0,0
69,69,0
70,0,0
70,70,0
71,0,0
71,71,0
72,0,0
72,72,0
73,0,0
73,73,0
74,0,0
74,74,0
75,0,0
75,75,0
76,0,0
76,76,0
77,0,0
77,77,0
78,0,0
78,78,0
79,0,0
79,79,0
80,0,0
80,80,0
81,0,0
81,81,0
82,0,0
82,82,0
83,0,0
83,83,0
84,0,0
84,84,0
85,0,0
85,85,0
86,0,0
86,86,0
87,0,0
87,87,0
88,0,0
88,88,0
89,0,0
89,89,0
90,0,0
90,90,0
91,0,0
91,91,0
92,0,0
92,92,0
93,0,0
93,93,0
94,0,0
94,94,0
95,0,0
95,95,0
96,0,0
96,96,0
97,0,0
97,97,0
98,0,0
98,98,0
99,0,0
99,99,0
100,0,0
100,100,0
